MPN,Price_Qty,Unit_Price,MFG_Name,Supplier_Name,MFG_Lead_Time,On_Hand_Stock,Stock_Per_Price_Break,Packaging_Type,Date_Code,COO,MOQ,Currency,Main_Category,Distributor_Block,Disti_Part_Number,Region,scrape_time
ABLS-24,2000,$0.1109,Abracon Corporation,Arrow Electronics,10 weeks,1787,1787,,2527,China,1000,USD,Crystals,Arrow Electronics,V36:1790_09150897,Americas,2026-01-17 12:25
ABLS-24,1000,$0.1278,Abracon Corporation,Arrow Electronics,10 weeks,1787,1787,,2527,China,1000,USD,Crystals,Arrow Electronics,V36:1790_09150897,Americas,2026-01-17 12:25
ABLS-24,1,$0.2229,Abracon Corporation,Arrow Electronics,40 weeks,1305,1305,,,,1,USD,Crystals,Arrow Electronics,P41:2556_19162639,Europe,2026-01-17 12:25
ABLS-24,25000,$0.1256,Abracon Corporation,Arrow Electronics,10 weeks,1000,1000,,2452,China,1000,USD,Crystals,Arrow Electronics,E54:1762_10266331,Europe,2026-01-17 12:25
ABLS-24,24000,$0.1271,Abracon Corporation,Arrow Electronics,10 weeks,1000,1000,,2452,China,1000,USD,Crystals,Arrow Electronics,E54:1762_10266331,Europe,2026-01-17 12:25
ABLS-24,12000,$0.1308,Abracon Corporation,Arrow Electronics,10 weeks,1000,1000,,2452,China,1000,USD,Crystals,Arrow Electronics,E54:1762_10266331,Europe,2026-01-17 12:25
ABLS-24,24000,$0.1227,Abracon Corporation,Arrow Electronics,10 weeks,1000,1000,,2529,China,1000,USD,Crystals,Arrow Electronics,V36:1790_09151257,Americas,2026-01-17 12:25
ABLS-24,12000,$0.1257,Abracon Corporation,Arrow Electronics,10 weeks,1000,1000,,2529,China,1000,USD,Crystals,Arrow Electronics,V36:1790_09151257,Americas,2026-01-17 12:25
ABLS-24,10000,$0.1277,Abracon Corporation,Arrow Electronics,10 weeks,1000,1000,,2529,China,1000,USD,Crystals,Arrow Electronics,V36:1790_09151257,Americas,2026-01-17 12:25
ABLS-24,500,$0.0661,Abracon Corporation,Arrow Electronics,10 weeks,586,586,Cut Strip,2246,China,586,USD,Crystals,Arrow Electronics,V72:2272_07458448,Americas,2026-01-17 12:25
ABLS-24,250,$0.0786,Abracon Corporation,Arrow Electronics,10 weeks,586,586,Cut Strip,2246,China,586,USD,Crystals,Arrow Electronics,V72:2272_07458448,Americas,2026-01-17 12:25
ABLS-24,100,$0.0832,Abracon Corporation,Arrow Electronics,10 weeks,586,586,Cut Strip,2246,China,586,USD,Crystals,Arrow Electronics,V72:2272_07458448,Americas,2026-01-17 12:25
ABLS-24,564,$0.1121,Abracon Corporation,Arrow Electronics,,564,564,,,,564,USD,Crystals,Arrow Electronics,V80:2410_21371405,Americas,2026-01-17 12:25
ABLS-24,500,$0.1525,Abracon Corporation,Arrow Electronics,10 weeks,505,505,Cut Strip,1915,China,1,USD,Crystals,Arrow Electronics,V72:2272_09150833,Americas,2026-01-17 12:25
ABLS-24,250,$0.1530,Abracon Corporation,Arrow Electronics,10 weeks,505,505,Cut Strip,1915,China,1,USD,Crystals,Arrow Electronics,V72:2272_09150833,Americas,2026-01-17 12:25
ABLS-24,100,$0.1534,Abracon Corporation,Arrow Electronics,10 weeks,505,505,Cut Strip,1915,China,1,USD,Crystals,Arrow Electronics,V72:2272_09150833,Americas,2026-01-17 12:25
ABLS-24,230,$0.1724,Abracon Corporation,Arrow Electronics,,230,230,,2126,China,1,USD,Crystals,Arrow Electronics,V79:2366_26317017,Americas,2026-01-17 12:25
ABLS-24,100,$0.0896,Abracon Corporation,Arrow Electronics,10 weeks,143,143,Cut Strip,2125,China,1,USD,Crystals,Arrow Electronics,V72:2272_09151020,Americas,2026-01-17 12:25
ABLS-24,25,$0.1328,Abracon Corporation,Arrow Electronics,10 weeks,143,143,Cut Strip,2125,China,1,USD,Crystals,Arrow Electronics,V72:2272_09151020,Americas,2026-01-17 12:25
ABLS-24,10,$0.1393,Abracon Corporation,Arrow Electronics,10 weeks,143,143,Cut Strip,2125,China,1,USD,Crystals,Arrow Electronics,V72:2272_09151020,Americas,2026-01-17 12:25
ABLS-24,100,$0.1487,Abracon Corporation,Arrow Electronics,10 weeks,125,125,Cut Strip,2102,South Korea,1,USD,Crystals,Arrow Electronics,V72:2272_23320408,Americas,2026-01-17 12:25
ABLS-24,25,$0.1512,Abracon Corporation,Arrow Electronics,10 weeks,125,125,Cut Strip,2102,South Korea,1,USD,Crystals,Arrow Electronics,V72:2272_23320408,Americas,2026-01-17 12:25
ABLS-24,10,$0.1538,Abracon Corporation,Arrow Electronics,10 weeks,125,125,Cut Strip,2102,South Korea,1,USD,Crystals,Arrow Electronics,V72:2272_23320408,Americas,2026-01-17 12:25
ABLS-24,50,$0.1304,Abracon Corporation,Arrow Electronics,10 weeks,50,50,Cut Strip,2432,China,430,USD,Crystals,Arrow Electronics,V72:2272_21796890,Americas,2026-01-17 12:25
ABLS-24,1,$0.2069,Abracon Corporation,Arrow Electronics,,1,1,,2052,China,1,USD,Crystals,Arrow Electronics,P41:2556_17710867,Europe,2026-01-17 12:25
ABLS-24,25000,$0.1250,Abracon Corporation,Verical,,90000,90000,,,China,1000,USD,Crystals,Verical,65663268,Americas,2026-01-17 12:25
ABLS-24,10000,$0.1310,Abracon Corporation,Verical,,90000,90000,,,China,1000,USD,Crystals,Verical,65663268,Americas,2026-01-17 12:25
ABLS-24,5000,$0.1380,Abracon Corporation,Verical,,90000,90000,,,China,1000,USD,Crystals,Verical,65663268,Americas,2026-01-17 12:25
ABLS-24,25000,$0.1250,Abracon Corporation,Verical,,46000,46000,,,China,1000,USD,Crystals,Verical,76435384,Americas,2026-01-17 12:25
ABLS-24,10000,$0.1310,Abracon Corporation,Verical,,46000,46000,,,China,1000,USD,Crystals,Verical,76435384,Americas,2026-01-17 12:25
ABLS-24,5000,$0.1380,Abracon Corporation,Verical,,46000,46000,,,China,1000,USD,Crystals,Verical,76435384,Americas,2026-01-17 12:25
ABLS-24,10000,$0.2880,Abracon Corporation,Verical,,18000,18000,,,China,1000,USD,Crystals,Verical,65682491,Americas,2026-01-17 12:25
ABLS-24,5000,$0.3000,Abracon Corporation,Verical,,18000,18000,,,China,1000,USD,Crystals,Verical,65682491,Americas,2026-01-17 12:25
ABLS-24,1000,$0.3100,Abracon Corporation,Verical,,18000,18000,,,China,1000,USD,Crystals,Verical,65682491,Americas,2026-01-17 12:25
ABLS-24,1000,$0.1050,Abracon Corporation,Verical,,17000,17000,,2446,China,1000,USD,Crystals,Verical,87024536,Americas,2026-01-17 12:25
ABLS-24,10000,$0.1645,Abracon Corporation,Verical,,13000,13000,,2120,China,1000,USD,Crystals,Verical,57376520,Americas,2026-01-17 12:25
ABLS-24,8000,$0.1713,Abracon Corporation,Verical,,13000,13000,,2120,China,1000,USD,Crystals,Verical,57376520,Americas,2026-01-17 12:25
ABLS-24,5000,$0.1759,Abracon Corporation,Verical,,13000,13000,,2120,China,1000,USD,Crystals,Verical,57376520,Americas,2026-01-17 12:25
ABLS-24,429,$0.2299,Abracon Corporation,Verical,,11000,11000,,1711,China,429,USD,Crystals,Verical,37103734,Americas,2026-01-17 12:25
ABLS-24,1000,$0.1654,Abracon Corporation,Verical,,5000,5000,,,China,1000,USD,Crystals,Verical,46076400,Americas,2026-01-17 12:25
ABLS-24,3000,$0.1453,Abracon Corporation,Verical,,3000,3000,,2146,China,1000,USD,Crystals,Verical,61739061,Americas,2026-01-17 12:25
ABLS-24,1000,$0.1607,Abracon Corporation,Verical,,3000,3000,,2146,China,1000,USD,Crystals,Verical,61739061,Americas,2026-01-17 12:25
ABLS-24,1000,$0.3400,Abracon Corporation,Verical,,2145,2145,,,China,169,USD,Crystals,Verical,65663084,Americas,2026-01-17 12:25
ABLS-24,900,$0.3600,Abracon Corporation,Verical,,2145,2145,,,China,169,USD,Crystals,Verical,65663084,Americas,2026-01-17 12:25
ABLS-24,169,$0.3700,Abracon Corporation,Verical,,2145,2145,,,China,169,USD,Crystals,Verical,65663084,Americas,2026-01-17 12:25
ABLS-24,25000,$0.1256,Abracon Corporation,Verical,,1000,1000,,2452,China,1000,USD,Crystals,Verical,87290938,Americas,2026-01-17 12:25
ABLS-24,24000,$0.1271,Abracon Corporation,Verical,,1000,1000,,2452,China,1000,USD,Crystals,Verical,87290938,Americas,2026-01-17 12:25
ABLS-24,12000,$0.1308,Abracon Corporation,Verical,,1000,1000,,2452,China,1000,USD,Crystals,Verical,87290938,Americas,2026-01-17 12:25
ABLS-24,1000,$0.2250,Abracon Corporation,Verical,,1000,1000,,,China,258,USD,Crystals,Verical,78446202,Americas,2026-01-17 12:25
ABLS-24,258,$0.2430,Abracon Corporation,Verical,,1000,1000,,,China,258,USD,Crystals,Verical,78446202,Americas,2026-01-17 12:25
ABLS-24,24000,$0.1227,Abracon Corporation,Verical,,1000,1000,,2529,China,1000,USD,Crystals,Verical,92505549,Americas,2026-01-17 12:25
ABLS-24,12000,$0.1257,Abracon Corporation,Verical,,1000,1000,,2529,China,1000,USD,Crystals,Verical,92505549,Americas,2026-01-17 12:25
ABLS-24,10000,$0.1277,Abracon Corporation,Verical,,1000,1000,,2529,China,1000,USD,Crystals,Verical,92505549,Americas,2026-01-17 12:25
ABLS-24,500,$0.1525,Abracon Corporation,Verical,,505,505,,1915,China,55,USD,Crystals,Verical,32906517,Americas,2026-01-17 12:25
ABLS-24,250,$0.1530,Abracon Corporation,Verical,,505,505,,1915,China,55,USD,Crystals,Verical,32906517,Americas,2026-01-17 12:25
ABLS-24,100,$0.1534,Abracon Corporation,Verical,,505,505,,1915,China,55,USD,Crystals,Verical,32906517,Americas,2026-01-17 12:25
ABLS-24,34,$0.1724,Abracon Corporation,Verical,,230,230,,2126,China,34,USD,Crystals,Verical,59681207,Americas,2026-01-17 12:25
ABLS-24,100,$0.1487,Abracon Corporation,Verical,,125,125,,2102,South Korea,40,USD,Crystals,Verical,54472869,Americas,2026-01-17 12:25
ABLS-24,40,$0.1512,Abracon Corporation,Verical,,125,125,,2102,South Korea,40,USD,Crystals,Verical,54472869,Americas,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Richardson RFPD,,0,0,,,,1,,Crystals,Richardson RFPD,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Chip 1 Exchange,,183979,183979,,,,,,Crystals,Chip 1 Exchange,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Chip 1 Exchange,,59013,59013,,,,,,Crystals,Chip 1 Exchange,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,12900,12900,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,2446,$0.1462,Abracon Corporation,Bristol Electronics,,6465,6465,,,,9,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,1029,$0.1575,Abracon Corporation,Bristol Electronics,,6465,6465,,,,9,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,476,$0.1800,Abracon Corporation,Bristol Electronics,,6465,6465,,,,9,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,3163,3163,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,1263,1263,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,1163,1163,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,858,$0.1890,Abracon Corporation,Bristol Electronics,,1000,1000,,,,8,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,397,$0.2160,Abracon Corporation,Bristol Electronics,,1000,1000,,,,8,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,115,$0.2531,Abracon Corporation,Bristol Electronics,,1000,1000,,,,8,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,742,$0.1350,Abracon Corporation,Bristol Electronics,,848,848,,,,8,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,150,$0.2025,Abracon Corporation,Bristol Electronics,,848,848,,,,8,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,24,$0.3375,Abracon Corporation,Bristol Electronics,,848,848,,,,8,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,840,840,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,803,803,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,700,700,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,550,550,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Bristol Electronics,,479,479,,,,,,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,21,$0.3750,Abracon Corporation,Bristol Electronics,,47,47,,,,7,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,7,$0.7500,Abracon Corporation,Bristol Electronics,,47,47,,,,7,USD,Crystals,Bristol Electronics,,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,2000,2000,Reel,,,1000,,Crystals,Avnet Abacus,ABLS2-4,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS2-4,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS2-4,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS2-40,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Abacus,12 weeks,0,0,Reel,,,1000,,Crystals,Avnet Abacus,ABLS-24,,2026-01-17 12:25
ABLS-24,1000,$0.5000,Abracon Corporation,Component Electronics Inc,,35850,35850,,,,,USD,Crystals,"Component Electronics, Inc",,,2026-01-17 12:25
ABLS-24,100,$0.5800,Abracon Corporation,Component Electronics Inc,,35850,35850,,,,,USD,Crystals,"Component Electronics, Inc",,,2026-01-17 12:25
ABLS-24,1,$0.7700,Abracon Corporation,Component Electronics Inc,,35850,35850,,,,,USD,Crystals,"Component Electronics, Inc",,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Component Electronics Inc,,2000,2000,,,,,,Crystals,"Component Electronics, Inc",,,2026-01-17 12:25
ABLS-24,40000,$0.0785,Abracon Corporation,Avnet Americas,10 weeks,9000,9000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,20000,$0.0799,Abracon Corporation,Avnet Americas,10 weeks,9000,9000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,10000,$0.0813,Abracon Corporation,Avnet Americas,10 weeks,9000,9000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,40000,$0.0785,Abracon Corporation,Avnet Americas,10 weeks,5000,5000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,20000,$0.0799,Abracon Corporation,Avnet Americas,10 weeks,5000,5000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,10000,$0.0813,Abracon Corporation,Avnet Americas,10 weeks,5000,5000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,1000,$0.1250,Abracon Corporation,Avnet Americas,10 weeks,4000,4000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,40000,$0.0785,Abracon Corporation,Avnet Americas,10 weeks,2000,2000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,20000,$0.0799,Abracon Corporation,Avnet Americas,10 weeks,2000,2000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,10000,$0.0813,Abracon Corporation,Avnet Americas,10 weeks,2000,2000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,40000,$0.1017,Abracon Corporation,Avnet Americas,10 weeks,1000,1000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,20000,$0.1035,Abracon Corporation,Avnet Americas,10 weeks,1000,1000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,10000,$0.1053,Abracon Corporation,Avnet Americas,10 weeks,1000,1000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,40000,$0.1270,Abracon Corporation,Avnet Americas,10 weeks,1000,1000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,20000,$0.1296,Abracon Corporation,Avnet Americas,10 weeks,1000,1000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,10000,$0.1325,Abracon Corporation,Avnet Americas,10 weeks,1000,1000,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,8000,$0.1001,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,6000,$0.1020,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,4000,$0.1193,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,40000,$0.0980,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,20000,$0.1000,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,10000,$0.1022,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,8000,$0.1039,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,6000,$0.1044,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,4000,$0.1105,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,40000,$0.1283,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-40,,2026-01-17 12:25
ABLS-24,20000,$0.1296,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-40,,2026-01-17 12:25
ABLS-24,10000,$0.1325,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-40,,2026-01-17 12:25
ABLS-24,8000,$0.1458,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,6000,$0.1466,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,4000,$0.1473,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS2-4,,2026-01-17 12:25
ABLS-24,8000,$0.0938,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,6000,$0.0961,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,4000,$0.1105,Abracon Corporation,Avnet Americas,10 weeks,0,0,Reel,,China,1000,USD,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Americas,18 weeks,0,0,Reel,,China,1000,,Crystals,Avnet Americas,ABLS2-49,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Americas,,0,0,Reel,,China,1000,,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
ABLS-24,,,Abracon Corporation,Avnet Americas,,0,0,Reel,,China,1000,,Crystals,Avnet Americas,ABLS-24,,2026-01-17 12:25
"QFP100,",1,₹1467.9900,Integrated Device Technology Inc,element14 Asia-Pacific,,3115,3115,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3105946,,2026-01-17 12:25
"QFP100,",10,₹1219.1700,Integrated Device Technology Inc,element14 Asia-Pacific,,3115,3115,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3105946,,2026-01-17 12:25
"QFP100,",25,₹1140.4500,Integrated Device Technology Inc,element14 Asia-Pacific,,3115,3115,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3105946,,2026-01-17 12:25
"QFP100,",10,₹1219.1700,Integrated Device Technology Inc,element14 Asia-Pacific,,3115,3115,Reel,,Taiwan,10,INR,Memory,element14 Asia-Pacific,3105946RL,,2026-01-17 12:25
"QFP100,",25,₹1140.4500,Integrated Device Technology Inc,element14 Asia-Pacific,,3115,3115,Reel,,Taiwan,10,INR,Memory,element14 Asia-Pacific,3105946RL,,2026-01-17 12:25
"QFP100,",50,₹1092.9500,Integrated Device Technology Inc,element14 Asia-Pacific,,3115,3115,Reel,,Taiwan,10,INR,Memory,element14 Asia-Pacific,3105946RL,,2026-01-17 12:25
"QFP100,",1,₹1329.5300,Integrated Device Technology Inc,element14 Asia-Pacific,,914,914,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,4204868,,2026-01-17 12:25
"QFP100,",10,₹1079.7100,Integrated Device Technology Inc,element14 Asia-Pacific,,914,914,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,4204868,,2026-01-17 12:25
"QFP100,",1,₹1146.9100,Integrated Device Technology Inc,element14 Asia-Pacific,,686,686,Each,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3262605,,2026-01-17 12:25
"QFP100,",10,₹890.8500,Integrated Device Technology Inc,element14 Asia-Pacific,,686,686,Each,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3262605,,2026-01-17 12:25
"QFP100,",25,₹816.6500,Integrated Device Technology Inc,element14 Asia-Pacific,,686,686,Each,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3262605,,2026-01-17 12:25
"QFP100,",1,₹658.5000,Integrated Device Technology Inc,element14 Asia-Pacific,,660,660,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,4204856,,2026-01-17 12:25
"QFP100,",10,₹539.4900,Integrated Device Technology Inc,element14 Asia-Pacific,,660,660,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,4204856,,2026-01-17 12:25
"QFP100,",25,₹514.4300,Integrated Device Technology Inc,element14 Asia-Pacific,,660,660,Tape,,Taiwan,1,INR,Memory,element14 Asia-Pacific,4204856,,2026-01-17 12:25
"QFP100,",1,₹1155.0100,Integrated Device Technology Inc,element14 Asia-Pacific,,540,540,Tape,,,1,INR,Memory,element14 Asia-Pacific,4204861,,2026-01-17 12:25
"QFP100,",10,₹957.4300,Integrated Device Technology Inc,element14 Asia-Pacific,,540,540,Tape,,,1,INR,Memory,element14 Asia-Pacific,4204861,,2026-01-17 12:25
"QFP100,",25,₹893.9100,Integrated Device Technology Inc,element14 Asia-Pacific,,540,540,Tape,,,1,INR,Memory,element14 Asia-Pacific,4204861,,2026-01-17 12:25
"QFP100,",1,₹1729.3000,Integrated Device Technology Inc,element14 Asia-Pacific,,417,417,Each,,South Korea,1,INR,Memory,element14 Asia-Pacific,3262616,,2026-01-17 12:25
"QFP100,",10,₹1338.4100,Integrated Device Technology Inc,element14 Asia-Pacific,,417,417,Each,,South Korea,1,INR,Memory,element14 Asia-Pacific,3262616,,2026-01-17 12:25
"QFP100,",25,₹1276.9300,Integrated Device Technology Inc,element14 Asia-Pacific,,417,417,Each,,South Korea,1,INR,Memory,element14 Asia-Pacific,3262616,,2026-01-17 12:25
"QFP100,",1,₹1479.0900,Integrated Device Technology Inc,element14 Asia-Pacific,,348,348,Each,,,1,INR,Memory,element14 Asia-Pacific,4204869,,2026-01-17 12:25
"QFP100,",10,₹1357.7200,Integrated Device Technology Inc,element14 Asia-Pacific,,348,348,Each,,,1,INR,Memory,element14 Asia-Pacific,4204869,,2026-01-17 12:25
"QFP100,",25,₹1147.8800,Integrated Device Technology Inc,element14 Asia-Pacific,,348,348,Each,,,1,INR,Memory,element14 Asia-Pacific,4204869,,2026-01-17 12:25
"QFP100,",1,₹675.0400,Integrated Device Technology Inc,element14 Asia-Pacific,,25,25,Each,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3387017,,2026-01-17 12:25
"QFP100,",10,₹627.0800,Integrated Device Technology Inc,element14 Asia-Pacific,,25,25,Each,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3387017,,2026-01-17 12:25
"QFP100,",25,₹570.9900,Integrated Device Technology Inc,element14 Asia-Pacific,,25,25,Each,,Taiwan,1,INR,Memory,element14 Asia-Pacific,3387017,,2026-01-17 12:25
"QFP100,",1,₹405.7700,Integrated Device Technology Inc,element14 Asia-Pacific,,0,0,Each,,,1,INR,Memory,element14 Asia-Pacific,2503899,,2026-01-17 12:25
